Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3503,0,0,0,Drivers,2,0,53.45479452054794
5067653,F,N,Y,0,787500.0,State servant,Higher education,Married,House / apartment,-1431,0,0,1,Managers,2,0,47.131506849315066
5143573,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-960,1,0,0,Drivers,2,0,24.997260273972604
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-5862,0,1,0,Medicine staff,5,0,34.40821917808219
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-978,0,0,0,Managers,2,0,38.38630136986301
5111159,F,Y,Y,1,81000.0,Working,Higher education,Married,House / apartment,-1393,1,1,0,Core staff,3,0,29.172602739726027
5033574,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-141,1,1,0,Cooking staff,3,0,38.964383561643835
5149353,M,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-3273,0,0,0,Accountants,2,0,33.446575342465756
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-2565,0,0,0,High skill tech staff,4,0,30.46849315068493
5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,60.67123287671233
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13010,1,0,0,Core staff,1,0,56.37534246575343
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-1923,0,0,0,Unknown,2,0,27.350684931506848
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-469,0,0,0,Unknown,2,0,64.0
5048642,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,65.88493150684931
5067924,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,62.30958904109589
5078820,F,N,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4987,0,0,0,High skill tech staff,4,1,39.66027397260274
5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-1830,1,0,1,Unknown,2,0,32.11780821917808
5062136,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-137,0,0,0,Laborers,2,1,35.47123287671233
5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-5006,0,0,0,Core staff,2,0,34.863013698630134
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,56.37534246575343
5058532,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-508,0,0,0,Sales staff,1,1,62.06849315068493
5045894,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,1,63.797260273972604
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-1133,0,0,0,Managers,1,0,24.931506849315067
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-3591,0,1,1,Unknown,1,0,49.679452054794524
5116818,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-8737,1,1,0,Core staff,1,0,45.320547945205476
5028615,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-2152,0,1,0,Sales staff,1,0,29.263013698630136
5117313,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3931,1,1,0,Laborers,3,1,35.676712328767124
5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-609,0,1,0,Sales staff,1,0,29.265753424657536
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-1876,0,0,0,Sales staff,2,0,27.295890410958904
5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-1354,0,0,0,Managers,2,0,29.334246575342465
5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-2065,1,1,1,Unknown,3,0,30.205479452054796
5146005,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-189,0,0,1,Managers,1,1,27.882191780821916
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-980,1,1,0,Core staff,3,0,37.06301369863014
5096527,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,-584,0,0,0,Core staff,1,1,54.827397260273976
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,-1386,0,0,0,Cleaning staff,3,0,34.93972602739726
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-1978,0,0,1,Core staff,1,0,48.136986301369866
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,64.73150684931507
5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1981,0,0,0,Laborers,5,0,36.57534246575342
5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,61.83835616438356
5061321,F,Y,Y,1,261000.0,State servant,Higher education,Married,House / apartment,-1628,0,0,0,Managers,3,0,41.23287671232877
5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1787,0,0,0,Sales staff,2,0,47.12876712328767
5142361,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-925,1,1,0,Drivers,3,1,44.394520547945206
5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,5,0,35.654794520547945
5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,365243,0,1,0,Unknown,2,0,60.484931506849314
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-5437,0,0,0,Medicine staff,1,0,63.94794520547945
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-4917,0,0,0,Managers,3,0,31.594520547945205
5045611,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-716,0,0,0,Unknown,4,0,32.224657534246575
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1081,1,0,1,Core staff,2,0,22.884931506849316
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2180,0,1,0,Managers,2,0,29.46849315068493
5096300,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2257,0,0,0,High skill tech staff,3,0,25.534246575342465
5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-1552,0,0,0,Laborers,2,0,39.78630136986301
5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2606,0,0,0,Laborers,2,0,27.353424657534248
5054648,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,66.40547945205479
5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-1191,0,0,0,Sales staff,3,0,32.10958904109589
5092087,M,Y,Y,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-535,0,0,0,Laborers,4,1,47.45205479452055
5099957,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-460,0,0,0,Accountants,3,0,30.791780821917808
5029554,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,65.07123287671233
5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-285,0,0,0,Sales staff,1,0,32.24657534246575
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-991,0,0,0,Laborers,3,0,41.586301369863016
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-183,0,0,1,Core staff,3,0,32.605479452054794
5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2234,0,1,0,Laborers,2,0,48.15068493150685
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-5587,0,0,0,Medicine staff,2,0,34.73150684931507
5125934,F,N,Y,2,135000.0,Commercial associate,Lower secondary,Civil marriage,With parents,-1868,1,0,0,Sales staff,4,1,27.019178082191782
5125478,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,56.605479452054794
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,365243,0,1,0,Unknown,2,0,55.16438356164384
5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,66.64931506849315
5054063,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1458,0,0,0,Drivers,3,1,44.9972602739726
5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-2905,0,0,0,Accountants,2,0,37.775342465753425
5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-1952,0,0,0,Cooking staff,3,0,35.75890410958904
5053003,F,Y,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-1632,1,1,0,Unknown,2,0,25.723287671232878
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1776,0,0,0,Laborers,2,0,57.46849315068493
5137542,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3153,1,0,0,Cooking staff,2,0,51.728767123287675
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-145,0,0,1,Core staff,3,0,24.58082191780822
5051160,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-866,0,0,0,Laborers,3,1,26.284931506849315
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,59.78356164383562
5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,62.701369863013696
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-925,0,0,1,Cleaning staff,1,0,47.04383561643836
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3061,0,0,0,Unknown,1,0,49.56986301369863
5068651,M,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,-1905,0,0,0,Core staff,1,1,52.89041095890411
5148934,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,-1081,0,0,0,Security staff,2,1,47.14794520547945
5048448,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.06849315068493
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-2147,0,1,0,Accountants,2,0,65.32602739726028
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,58.47123287671233
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-1928,0,1,0,Laborers,1,0,27.052054794520547
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,-6648,0,0,0,Core staff,2,0,58.21095890410959
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-716,0,0,0,Laborers,4,0,40.75616438356165
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,-217,1,1,0,Laborers,2,0,43.52602739726027
5149828,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-2420,0,0,0,Managers,2,1,47.52876712328767
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-2057,0,0,0,Sales staff,1,0,52.74520547945205
5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-2057,0,0,0,Sales staff,1,0,40.31780821917808
5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,66.01095890410959
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.33424657534247
5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-712,1,0,0,Managers,2,0,45.81643835616438
5038510,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,-4583,0,0,0,Laborers,2,0,32.47945205479452
5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-1922,0,0,0,Sales staff,3,0,40.56164383561644
5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,-1347,0,0,0,Core staff,1,0,46.61917808219178
5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-1135,0,0,0,Cleaning staff,4,0,34.295890410958904
5062031,F,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-593,0,1,1,Unknown,1,0,26.542465753424658
5023781,M,N,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-1086,0,0,0,Accountants,2,1,48.76712328767123
5024258,M,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-581,0,0,0,Security staff,1,0,31.493150684931507
5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1994,0,1,0,High skill tech staff,3,0,43.8027397260274
5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1182,0,0,0,Laborers,2,0,36.035616438356165
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,67.34246575342466
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-2514,0,0,1,Core staff,3,0,30.7013698630137
5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-5639,0,1,0,Managers,4,0,43.90958904109589
5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-1505,0,0,0,High skill tech staff,1,0,25.994520547945207
5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-2339,0,1,0,Unknown,2,0,27.882191780821916
5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-1749,0,0,0,High skill tech staff,2,0,32.635616438356166
5062749,M,Y,N,1,202500.0,State servant,Higher education,Married,House / apartment,-2467,0,0,0,Unknown,3,0,36.676712328767124
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-1345,0,0,0,HR staff,1,0,39.47123287671233
5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10688,0,1,0,Unknown,2,0,51.52054794520548
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-4119,0,0,0,Laborers,3,0,49.6986301369863
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1753,0,1,0,Sales staff,3,0,40.917808219178085
5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-5460,1,1,0,Unknown,3,0,37.484931506849314
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2554,0,0,0,Sales staff,3,0,31.572602739726026
5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-1463,0,1,0,Laborers,1,0,54.298630136986304
5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-7264,0,0,0,Core staff,2,0,46.56164383561644
5048486,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-734,1,1,0,Drivers,2,0,35.59452054794521
5099877,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,59.37260273972603
5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-671,0,0,0,Unknown,2,0,35.74246575342466
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-8230,0,0,0,Managers,2,0,44.989041095890414
5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,58.26849315068493
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3902,1,0,0,Security staff,2,0,49.394520547945206
5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,-3329,0,1,0,Unknown,3,0,35.775342465753425
5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1256,0,0,0,Cooking staff,2,0,37.49589041095891
5069218,F,Y,Y,0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-1724,1,0,0,Accountants,2,1,30.71232876712329
5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-95,0,0,0,Sales staff,1,0,37.06849315068493
5045800,M,Y,Y,1,427500.0,Working,Secondary / secondary special,Married,House / apartment,-2543,0,1,0,Drivers,3,0,32.58082191780822
5041980,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-4690,1,1,0,Laborers,2,0,40.0986301369863
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,-2827,1,1,0,Cooking staff,2,0,44.33424657534247
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1997,0,0,0,Laborers,2,0,48.15890410958904
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-530,0,0,0,Sales staff,1,0,27.454794520547946
5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-1866,0,0,1,Laborers,2,0,27.345205479452055
5125325,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2722,0,0,0,Unknown,2,0,57.18904109589041
5099900,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6853,0,0,0,Laborers,2,0,55.728767123287675
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10758,0,0,0,Laborers,2,0,51.227397260273975
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-1871,0,1,1,Unknown,2,0,39.62191780821918
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-3289,0,0,0,Laborers,1,0,51.98082191780822
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-6614,0,0,0,Unknown,1,0,46.06575342465754
5056149,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14887,0,0,0,Laborers,2,0,64.17534246575343
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,56.679452054794524
5105137,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1032,0,0,0,Laborers,1,0,27.279452054794522
5118280,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,365243,0,0,0,Unknown,2,1,58.52876712328767
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-9447,0,0,0,High skill tech staff,1,0,60.21095890410959
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-686,0,1,0,Unknown,3,0,31.421917808219177
5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-522,0,0,0,Unknown,2,0,23.863013698630137
5117182,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,56.35616438356164
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1375,0,0,1,Cleaning staff,3,0,46.49589041095891
5054099,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,-727,0,0,0,Drivers,4,0,32.153424657534245
5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-2866,0,1,1,Unknown,4,0,32.106849315068494
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-2024,1,1,0,Laborers,2,0,28.542465753424658
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1381,0,1,0,High skill tech staff,1,0,43.394520547945206
5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,0,0,Unknown,1,0,55.156164383561645
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-1205,0,0,0,Core staff,2,0,35.02191780821918
5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-4304,0,0,0,Sales staff,1,0,42.44931506849315
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5760,1,0,0,Managers,2,0,45.775342465753425
5088851,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-2316,0,0,1,Accountants,2,0,31.104109589041094
5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,58.4
5118279,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,0,0,0,Unknown,2,1,58.52876712328767
5028292,F,N,Y,0,292500.0,Working,Higher education,Separated,House / apartment,-12621,0,1,0,Core staff,1,0,54.07123287671233
5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,58.94794520547945
5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-3246,0,0,0,Laborers,3,0,38.586301369863016
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3282,0,0,0,Medicine staff,2,0,55.61095890410959
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-5179,1,1,0,Core staff,2,0,41.942465753424656
5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3032,1,1,0,Security staff,3,0,37.75890410958904
5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3900,0,0,0,Core staff,3,0,33.66301369863014
5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-5206,1,0,0,Core staff,1,0,32.81643835616438
5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,-7557,0,1,0,Unknown,3,0,47.915068493150685
5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11542,0,0,0,Medicine staff,2,0,52.92328767123288
5010412,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,59.87397260273973
5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-3873,0,0,0,Medicine staff,2,0,56.558904109589044
5105657,F,Y,Y,2,540000.0,Working,Higher education,Single / not married,House / apartment,-422,0,1,1,Unknown,3,0,38.794520547945204
5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1420,0,0,0,Unknown,3,0,37.07945205479452
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-1751,0,0,0,Drivers,1,0,37.99178082191781
5126612,F,Y,N,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,55.87671232876713
5053610,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-3680,0,0,0,Unknown,2,0,56.40821917808219
5009791,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,60.27945205479452
5066562,F,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,With parents,-430,1,0,1,Sales staff,2,0,22.594520547945205
5069227,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-962,0,1,0,Sales staff,2,0,47.47945205479452
5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,-1782,0,1,0,Core staff,2,0,28.8
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-375,0,0,0,Unknown,1,0,46.49589041095891
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-2296,1,1,0,Accountants,2,0,35.19178082191781
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-3123,0,0,0,Laborers,2,0,33.4027397260274
5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1405,0,0,1,Sales staff,2,0,27.53150684931507
5066689,F,N,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-341,0,1,1,Sales staff,2,0,35.46849315068493
5139553,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-6337,0,1,0,Medicine staff,4,0,37.21643835616438
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8479,0,0,0,Private service staff,3,0,44.227397260273975
5095170,M,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,-2682,0,0,0,Drivers,2,0,37.797260273972604
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3760,1,1,0,Sales staff,2,0,55.18356164383562
5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-2078,1,1,0,Cleaning staff,1,0,54.583561643835615
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-3453,0,0,0,Laborers,2,0,28.04931506849315
5009053,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-2289,0,0,1,Core staff,4,0,30.12876712328767
5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-2142,0,0,0,Laborers,1,0,37.11232876712329
5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,57.64931506849315
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-4599,0,1,0,Laborers,2,0,46.89041095890411
5067345,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1085,0,1,0,Unknown,2,0,45.31780821917808
5148792,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-5495,0,0,0,Managers,1,0,47.80821917808219
5091778,M,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1174,1,0,0,Laborers,4,0,29.791780821917808
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-438,0,0,0,Laborers,2,0,41.15890410958904
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-1598,0,0,0,Unknown,1,0,51.465753424657535
5035431,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1072,0,0,0,Drivers,1,0,38.73424657534247
5149838,F,N,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-1325,0,1,1,Medicine staff,2,1,33.93698630136986
5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-2277,0,0,0,Core staff,2,0,46.868493150684934
